UserID,Password,LotNumbers
483722    ,copart1,25542926
483726    ,copart1,25571516
483765    ,copart1,25619976
483805    ,copart1,25652266
483816    ,copart1,25673226
483819    ,copart1,25779266
483825    ,copart1,25883716
110588,copart1,25908116
474758,copart1,26008876
483572  ,copart1,26033946
483599    ,copart1,26155276
483581    ,copart1,26244336
483621    ,copart1,26257786
483628    ,copart1,26310696
483659    ,copart1,26373416
483648    ,copart1,26495616
483665    ,copart1,26498046
483687    ,copart1,26588966
483701    ,copart1,26597856
483706    ,copart1,26627496
483709    ,copart1,26627926
483722    ,copart1,26628046
483726    ,copart1,26628206
483765    ,copart1,26726706
483805    ,copart1,26727016
483816    ,copart1,26742476
483819    ,copart1,26856766
483825    ,copart1,26890186
110588,copart1,26975496
474758,copart1,26975516
483572  ,copart1,26982076
483599    ,copart1,27006336
483581    ,copart1,27351656
483621    ,copart1,27404226
483628    ,copart1,27714576
483659    ,copart1,32510243
483648    ,copart1,29529195
483665    ,copart1,31339055
483687    ,copart1,33844295
483701    ,copart1,37132395
483706    ,copart1,37441755
483709    ,copart1,38200275
483722    ,copart1,38723535
483726    ,copart1,39911675
483765    ,copart1,40797785
483805    ,copart1,16342536
483816    ,copart1,18499356
483819    ,copart1,19263386
483825    ,copart1,19452426
110588,copart1,21001936
474758,copart1,21053146
483572  ,copart1,21053576
483599    ,copart1,21388706
483581    ,copart1,21492286
483621    ,copart1,21754716
483628    ,copart1,22200276
483659    ,copart1,22629316
483648    ,copart1,22655776
483665    ,copart1,22665256
483687    ,copart1,22820326
483701    ,copart1,22837366
483706    ,copart1,22959206
483709    ,copart1,22962206
483722    ,copart1,22975736
483726    ,copart1,22986696
483765    ,copart1,22986736
483805    ,copart1,23087986
483816    ,copart1,23457536
483819    ,copart1,23461056
483825    ,copart1,23704776
110588,copart1,23766826
474758,copart1,23893326
483572  ,copart1,23932026
483599    ,copart1,23957116
483581    ,copart1,24101786
483621    ,copart1,24109536
483628    ,copart1,24229226
483659    ,copart1,24306716
483648    ,copart1,24472006
483665    ,copart1,24505826
483687    ,copart1,24717276
483701    ,copart1,24718236
483706    ,copart1,24845846
483709    ,copart1,25054016
483722    ,copart1,25056936
483726    ,copart1,25059726
483765    ,copart1,25197076
483805    ,copart1,25250296
483816    ,copart1,25664526
483819    ,copart1,25747166
483825    ,copart1,25866146
110588,copart1,26103126
474758,copart1,26126476
483572  ,copart1,26654206
483599    ,copart1,26900696
483581    ,copart1,26917326
483621    ,copart1,26931146
483628    ,copart1,26946236
483659    ,copart1,27061856
483648    ,copart1,27193306
483665    ,copart1,27197586
483687    ,copart1,28049526
483701    ,copart1,31770195
483706    ,copart1,32087765
483709    ,copart1,32834685
483722    ,copart1,33137655
483726    ,copart1,38168005
483765    ,copart1,38926045
483805    ,copart1,39644225
483816    ,copart1,41195855
483819    ,copart1,14364266
483825    ,copart1,14559706
110588,copart1,14816526
474758,copart1,15028936
483572  ,copart1,16614576
483599    ,copart1,16850396
483581    ,copart1,17339546
483621    ,copart1,17481666
483628    ,copart1,19065576
483659    ,copart1,19211266
483648    ,copart1,20481326
483665    ,copart1,20605636
483687    ,copart1,20934756
483701    ,copart1,21127036
483706    ,copart1,21142196
483709    ,copart1,21913446
483722    ,copart1,22058106
483726    ,copart1,22625896
483765    ,copart1,23449046
483805    ,copart1,23508776
483816    ,copart1,23508816
483819    ,copart1,24486516
483825    ,copart1,24968556
110588,copart1,24973216
474758,copart1,24973676
483572  ,copart1,24973946
483599    ,copart1,24975836
483581    ,copart1,24981036
483621    ,copart1,25244936
483628    ,copart1,25256886
483659    ,copart1,25318676
483648    ,copart1,25318686
483665    ,copart1,25318696
483687    ,copart1,25318706
483701    ,copart1,25318716
483706    ,copart1,25318736
483709    ,copart1,25886626
483722    ,copart1,25988596
483726    ,copart1,26506226
483765    ,copart1,26506236
483805    ,copart1,26506246
483816    ,copart1,26506266
483819    ,copart1,26516866
483825    ,copart1,26516886
110588,copart1,26516896
474758,copart1,26559066
483572  ,copart1,27094646
483599    ,copart1,27094656
483581    ,copart1,27094666
483621    ,copart1,27094686
483628    ,copart1,27094696
483659    ,copart1,27094706
483648    ,copart1,27094716
483665    ,copart1,27094726
483687    ,copart1,27094736
483701    ,copart1,27298116
483706    ,copart1,27529556
483709    ,copart1,27537726
483722    ,copart1,27537746
483726    ,copart1,28196676
483765    ,copart1,23795724
483805    ,copart1,29908034
483816    ,copart1,30705864
483819    ,copart1,15846425
483825    ,copart1,19417695
110588,copart1,27454215
474758,copart1,27489535
483572  ,copart1,27707875
483599    ,copart1,28552375
483581    ,copart1,29913665
483621    ,copart1,30295225
483628    ,copart1,30462895
483659    ,copart1,31999495
483648    ,copart1,32155705
483665    ,copart1,32575165
483687    ,copart1,32759415
483701    ,copart1,33207505
483706    ,copart1,33610955
483709    ,copart1,34810455
483722    ,copart1,35013775
483726    ,copart1,35808985
483765    ,copart1,36381355
483805    ,copart1,37135025
483816    ,copart1,37580145
483819    ,copart1,37714685
483825    ,copart1,37920515
110588,copart1,37949055
474758,copart1,38548085
483572  ,copart1,38683685
483599    ,copart1,38778345
483581    ,copart1,39298725
483621    ,copart1,39502705
483628    ,copart1,39549645
483659    ,copart1,39571115
483648    ,copart1,39931805
483665    ,copart1,40123615
483687    ,copart1,40257905
483701    ,copart1,40607435
483706    ,copart1,14304346
483709    ,copart1,14751766
483722    ,copart1,14815526
483726    ,copart1,14830396
483765    ,copart1,15272446
483805    ,copart1,15595976
483816    ,copart1,15650656
483819    ,copart1,15922636
483825    ,copart1,15994866
110588,copart1,16345086
474758,copart1,16359136
483572  ,copart1,16687216
483599    ,copart1,16724526
483581    ,copart1,16828626
483621    ,copart1,17131006
483628    ,copart1,17133816
483659    ,copart1,17266746
483648    ,copart1,17924326
483665    ,copart1,18265916
483687    ,copart1,18394616
483701    ,copart1,18654646
483706    ,copart1,18660916
483709    ,copart1,18861246
483722    ,copart1,18956006
483726    ,copart1,19046616
483765    ,copart1,19171926
483805    ,copart1,19598696
483816    ,copart1,19724436
483819    ,copart1,19806446
483825    ,copart1,19986246
110588,copart1,20046886
474758,copart1,20171236
483572  ,copart1,20200976
483599    ,copart1,20313806
483581    ,copart1,20498606
483621    ,copart1,20499686
483628    ,copart1,20573756
483659    ,copart1,20637556
483648    ,copart1,20657966
483665    ,copart1,20790176
483687    ,copart1,20841736
483701    ,copart1,20847576
483706    ,copart1,20945246
483709    ,copart1,21021906
483722    ,copart1,21026226
483726    ,copart1,21667566
483765    ,copart1,21680926
483805    ,copart1,22093066
483816    ,copart1,22303726
483819    ,copart1,22387726
483825    ,copart1,22413846
110588,copart1,22519916
474758,copart1,22556486
483572  ,copart1,22727836
483599    ,copart1,22750696
483581    ,copart1,22775426
483621    ,copart1,22781796
483628    ,copart1,22954566
483659    ,copart1,22959456
483648    ,copart1,22961046
483665    ,copart1,22961546
483687    ,copart1,23151116
483701    ,copart1,23457426
483706    ,copart1,23570976
483709    ,copart1,23586326
483722    ,copart1,23588676
483726    ,copart1,23663466
483765    ,copart1,23715206
483805    ,copart1,23907976
483816    ,copart1,23907996
483819    ,copart1,23911186
483825    ,copart1,23949716
110588,copart1,24015916
474758,copart1,24073226
483572  ,copart1,24230776
483599    ,copart1,24478556
483581    ,copart1,24485496
483621    ,copart1,24507256
483628    ,copart1,24573716
483659    ,copart1,24578806
483648    ,copart1,24638926
483665    ,copart1,24658316
483687    ,copart1,24748026
483701    ,copart1,24827966
483706    ,copart1,24882726
483709    ,copart1,24930596
483722    ,copart1,24973416
483726    ,copart1,25158626
483765    ,copart1,25165166
483805    ,copart1,25182406
483816    ,copart1,25191826
483819    ,copart1,25243486
483825    ,copart1,25256646
110588,copart1,25256706
474758,copart1,25256806
483572  ,copart1,25316016
483599    ,copart1,25382516
483581    ,copart1,25391866
483621    ,copart1,25394366
483628    ,copart1,25398966
483659    ,copart1,25432076
483648    ,copart1,25601326
483665    ,copart1,25770706
483687    ,copart1,25778346
483701    ,copart1,25820336
483706    ,copart1,25832096
483709    ,copart1,25861676
483722    ,copart1,25871646
483726    ,copart1,25900676
483765    ,copart1,26001006
483805    ,copart1,26034446
483816    ,copart1,26044476
483819    ,copart1,26086136
483825    ,copart1,26091576
110588,copart1,26246506
474758,copart1,26275176
483572  ,copart1,26301726
483599    ,copart1,26327756
483581    ,copart1,26368156
483621    ,copart1,26379556
483628    ,copart1,26477866
483659    ,copart1,26558836
483648    ,copart1,26629356
483665    ,copart1,26641066
483687    ,copart1,26673466
483701    ,copart1,26719436
483706    ,copart1,26720276
483709    ,copart1,26739446
483722    ,copart1,26841826
483726    ,copart1,26965056
483765    ,copart1,27020686
483805    ,copart1,27131296
483816    ,copart1,27178656
483819    ,copart1,27249736
483825    ,copart1,27280406
110588,copart1,27293366
474758,copart1,27323266
483572  ,copart1,27382926
483599    ,copart1,27675696
483581    ,copart1,27722706
483621    ,copart1,27745566
483628    ,copart1,27766396
483659    ,copart1,27967266
483648    ,copart1,28216806
